Codigo,NOMBRE,GRUPO,NUM_GRUPO,AGUA(%),Energia(kcal),Proteina(g),Grasa_Total(g),HDC(g),Fibra_Dietetica(g),Ceniza(g),Calcio(mg),Fosforo(mg),Hierro(mg),Tiamina(mg),Riboflabina(g),Niacina(g),Vita_C(mg),Vita_A_EQ_Retinol(mcg),A_G_mono(g),A_G_Poli(g),A_G_Saturados(g),Colesterol(mg),Potasio(mg),Sodio(mg),Zinc(mg),Magnesio(mg),Vita_B6,Bita_B12,Acido_Folico(mcg),Folato_Eq_FD(mcg),Aprovecha(%)
14019,"PAN BLANCO, TIPO HAMBURGUESA-HOT DOG","Galletas, panes, tortillas y similares",14,34.7,279,9.5,4.33,49.45,2.1,2.02,138,62,3.32,0.4,0.32,4.15,0,0,1.11,1.97,1.09,0,94,479,0.66,21,0.07,0.2,84,170,1
14020,"PAN BLANCO, TIPO BOLLO C/LECHE","Galletas, panes, tortillas y similares",14,35.3,285,7.9,5.7,49.6,2,1.5,57,115,2.97,0.41,0.38,3.59,0,22,1.3,2.78,1.18,3,146,359,0.64,19,0.05,0.08,49,125,1
14021,"PAN BLANCO, DE RODAJA O CUADRADO, SUAVE","Galletas, panes, tortillas y similares",14,36.44,266,7.64,3.29,50.61,2.4,2.03,151,99,3.74,0.46,0.33,4.39,0,0,0.68,1.36,0.72,0,100,681,0.74,23,0.08,0,86,171,1
14022,"PAN BLANCO, DE RODAJA O CUADRADO, TOSTADO","Galletas, panes, tortillas y similares",14,30.4,293,9,4,54.4,2.5,2.1,119,103,3.33,0.41,0.34,3.93,0,0,0.8,2.09,0.58,1,131,592,0.68,26,0.06,0.02,78,159,1
14023,PAN DULCE DE COSTA RICA,"Galletas, panes, tortillas y similares",14,22.3,315,7.7,4.1,65.9,,1.2,262,178,6.5,0.85,0,2.7,0,0,,,,,,,,,,,,,1
14024,PAN DULCE DE EL SALVADOR,"Galletas, panes, tortillas y similares",14,15.9,366,4.6,5.8,72.5,,1.2,51,132,2.3,0.09,0.07,0.93,0,,,,,,,,,,,,,,1
14025,PAN DULCE DE GUATEMALA,"Galletas, panes, tortillas y similares",14,16.6,377,6.9,9.8,65.4,,1.3,51,182,4.6,0.13,0.18,0.42,0,1,,,,,,,,,,,,,1
14026,PAN DULCE DE HONDURAS,"Galletas, panes, tortillas y similares",14,41.3,257,9.1,4.3,44.7,,0.6,34,133,2.9,0.06,0.11,1.25,0,,,,,,,,,,,,,,1
14027,PAN DULCE DE NICARAGUA,"Galletas, panes, tortillas y similares",14,17.8,340,9.3,1.2,71,,0.7,37,45,1.6,0.06,0.15,1.16,,,,,,,,,,,,,,,1
14028,PAN DULCE DE PANAMA,"Galletas, panes, tortillas y similares",14,41.3,257,9.1,4.3,44.7,,0.6,34,133,2.9,0.06,0.11,1.2,0,0,,,,,,,,,,,,,1
14029,PAN DULCE DE COCO,"Galletas, panes, tortillas y similares",14,14.3,378,9.8,6.7,68.5,,0.7,43,106,4,0.1,0.02,1.08,,,,,,,,,,,,,,,1
14030,PAN DULCE DE YEMA,"Galletas, panes, tortillas y similares",14,18.9,343,4.8,3.1,72.3,,0.9,44,142,1.5,0.17,0.05,0.78,2,,,,,,,,,,,,,,1
14031,PAN DULCE DE HUEVO,"Galletas, panes, tortillas y similares",14,,223,10.8,6.1,31.1,,,45,152,2.1,0.1,0.24,0.7,0,129,,,,,,,,,,,,,1
14032,PAN FRANCES DE COSTA RICA,"Galletas, panes, tortillas y similares",14,39.6,243,8.2,0.7,49.5,,2,28,51,2.2,0.08,0.04,0.96,0,,,,,,,,,,,,,,1
14033,PAN FRANCES DE EL SALVADOR,"Galletas, panes, tortillas y similares",14,19,330,11.5,0.4,67.9,,1.2,36,100,2.1,0.08,0.06,1.06,0,,,,,,,,,,,,,,1
14034,PAN FRANCES DE GUATEMALA,"Galletas, panes, tortillas y similares",14,26.6,311,9.4,4.3,58.5,,1.1,38,114,4.9,0.1,0.2,1.26,0,2,,,,,,,,,,,,,1
14035,PAN FRANCES DE HONDURAS,"Galletas, panes, tortillas y similares",14,17.2,357,12.1,4.7,65.1,,0.9,11,104,2.4,0.05,0.04,1.14,0,,,,,,,,,,,,,,1
14036,PAN FRANCES DE NICARAGUA,"Galletas, panes, tortillas y similares",14,15.5,360,12.7,4.2,66.3,,1.3,49,114,1.3,0.1,0.14,1.57,0,,,,,,,,,,,,,,1
14037,PAN FRANCES DE PANAMA,"Galletas, panes, tortillas y similares",14,22.9,317,10.8,1.8,63.1,,1.4,32,101,1.8,0.08,0.06,1.2,0,,,,,,,,,,,,,,1
14038,PAN FRANCES DE COCO,"Galletas, panes, tortillas y similares",14,23.3,341,10.3,6.9,58.6,,0.9,43,107,2.4,0.12,0.01,1.34,,,,,,,,,,,,,,,1
14039,"PAN INTEGRAL, TIPO BOLLO","Galletas, panes, tortillas y similares",14,32.7,278,8.4,5.4,51.4,6,2,33,187,3.1,0.3,0.23,3.98,0,0,1.16,2.94,0.8,0,314,346,1.5,81,0.2,0,18,78,1
14040,"PAN INTEGRAL, DE RODAJA O CUADRADO, SUAVE","Galletas, panes, tortillas y similares",14,37.7,246,9.7,4.2,46.1,6.9,2.3,72,229,3.3,0.35,0.2,3.84,0,0,1.68,1,0.92,0,252,527,1.94,86,0.18,0.01,0,50,1
14041,"PAN BLANCO, TIPO PITA","Galletas, panes, tortillas y similares",14,32.1,275,9.1,1.2,55.7,2.2,1.9,86,97,1.4,0.27,0.1,2.14,0,0,0.1,0.54,0.17,0,120,536,0.84,26,0.03,0,0,24,1
14042,"PAN INTEGRAL, TIPO PITA","Galletas, panes, tortillas y similares",14,30.6,266,9.8,2.6,55,7.4,2,15,180,3.06,0.34,0.08,2.84,0,0,0.35,1.05,0.41,0,170,532,1.52,69,0.26,0,0,35,1
14043,PAN SEMITA (EL SALVADOR),"Galletas, panes, tortillas y similares",14,25.3,333,5.4,7.4,60.5,,1.4,30,83,2.1,0.1,0.05,0.94,0,,,,,,,,,,,,,,1
14044,POLVO DE HORNEAR,"Galletas, panes, tortillas y similares",14,6.2,97,0.1,0.4,46.9,2.2,46.4,4332,6869,8.17,0,0,0,0,0,0.01,0.12,0.07,0,10100,90,0.72,29,0,0,0,0,1
14045,ROSQUILLAS DE MAIZ,"Galletas, panes, tortillas y similares",14,24.2,321,13.5,10.4,48.8,,3.1,401,498,4,0.18,0.44,1.21,,,,,,,,,,,,,,,1
14046,ROSQUILLAS DE TRIGO,"Galletas, panes, tortillas y similares",14,34.4,289,9.4,7,46.8,,2.4,214,225,2,0.14,0.3,0.88,1,,,,,,,,,,,,,,1
14047,"TAMALITO DE MAIZ, SIMPLE (GUATEMALA)","Galletas, panes, tortillas y similares",14,66.36,135,3.16,1.27,28.69,,0.52,81,580,,0.06,7.02,1.64,,,,,,,,,,,,,,,1
14048,"TORTILLA DE MAIZ AMARILLO,  C/CAL","Galletas, panes, tortillas y similares",14,47.8,206,5.6,1.3,44.5,4.47,0.8,158,122,2.5,0.12,0.05,1.02,,20,0.5,0.9,0.2,0,,,,,,,,,1
14049,"TORTILLA DE MAIZ AMARILLO,  C/CAL Y CENIZA","Galletas, panes, tortillas y similares",14,42.7,237,4.8,4.4,46.4,,1.8,97,182,3.6,0.08,0.09,0.95,0,,,,,,,,,,,,,,1
14050,"TORTILLA DE MAIZ AMARILLO,  C/CENIZA","Galletas, panes, tortillas y similares",14,48.6,202,3.6,1.6,44.4,,1.8,34,152,3.6,0.07,0.06,0.76,0,,,,,,,,,,,,,,1
14051,"TORTILLA DE MAIZ AMARILLO,  PILADO","Galletas, panes, tortillas y similares",14,64.7,131,2.7,0.6,31.9,,0.1,26,17,1,0.03,0.02,0.26,,,,,,,,,,,,,,,1
14052,"TORTILLA DE MAIZ BLANCO,  C/CAL","Galletas, panes, tortillas y similares",14,47.8,204,5.4,1,44.9,4.47,0.8,124,123,0.2,0.1,0.04,1.02,,2,0.4,0.8,0.1,0,,,,,,,,,1
14053,"TORTILLA DE MAIZ BLANCO,  C/CAL Y CENIZA","Galletas, panes, tortillas y similares",14,53.9,197,4.2,4.4,37,,0.6,198,111,4,0.04,0.04,0.48,0,,,,,,,,,,,,,,1
14054,"TORTILLA DE MAIZ BLANCO,  C/CENIZA","Galletas, panes, tortillas y similares",14,51.6,193,3.3,1.2,43.2,,0.7,16,146,4.8,0.04,0.04,0.48,0,,,,,,,,,,,,,,1
14055,"TORTILLA DE MAIZ BLANCO,  PILADO","Galletas, panes, tortillas y similares",14,58.2,167,3.1,0.8,37.6,,0.3,39,30,2,0.05,0.03,0.48,,,,,,,,,,,,,,,1
14056,"TORTILLA DE MAIZ NEGRO,  C/CAL","Galletas, panes, tortillas y similares",14,37.4,263,3.9,4.7,52.9,4.47,1.1,125,192,2.6,0.22,0.07,1.11,0,0,0.8,1.4,0.3,0,,,,,,,,,1
14057,"TORTILLA DE MAICILLO,  C/CAL","Galletas, panes, tortillas y similares",14,48.8,194,5,1.5,43.8,,0.9,100,187,3.1,0.08,0.06,1.26,0,,,,,,,,,,,,,,1
14058,"TORTILLA DE TRIGO, LISTA PARA FREIR U HORNEAR","Galletas, panes, tortillas y similares",14,30.22,312,8.29,7.75,51.35,3.1,2.39,129,124,3.34,0.54,0.27,3.57,0,0,3.89,1.58,1.89,0,155,636,0.54,22,0.05,0,92,168,1
14059,"TOTOPOSTE DULCE,  C/HUEVO","Galletas, panes, tortillas y similares",14,2.8,452,6.2,16.4,69.9,,4.7,399,480,10.2,0.1,0.15,0.8,,,,,,,,,,,,,,,1
14060,"TOTOPOSTE DULCE,  C/QUESO","Galletas, panes, tortillas y similares",14,8.6,368,20.6,2.9,65,,2.9,27,186,6.2,0.08,0.15,1.69,,,,,,,,,,,,,,,1
14061,"TOTOPOSTE SIMPLE,  C/HUEVO","Galletas, panes, tortillas y similares",14,8,362,11.6,2.6,73,,4.7,132,274,6.2,0.02,0.1,2.37,,,,,,,,,,,,,,,1
14062,"TOTOPOSTE SIMPLE,  C/QUESO","Galletas, panes, tortillas y similares",14,7.5,392,16.7,7.9,63.5,,4.4,462,439,6.5,0.15,0.38,1.3,,,,,,,,,,,,,,,1
14063,"AREPA DE MAIZ PILADO, BLANCO","Galletas, panes, tortillas y similares",14,57.5,172,4.1,0.05,37.8,,0.1,3,25,1.8,0.03,0.01,0.1,0,0,,,,,,,,,,,,,
14064,"PAN INTEGRAL, DE RODAJA O CUADRADO, TOSTADO","Galletas, panes, tortillas y similares",14,30,277,10.9,4.8,51.7,7.4,2.6,81,258,3.71,0.32,0.21,3.88,0,0,1.89,1.13,1.03,0,283,592,2.18,97,0.18,0.01,0,39,1
14065,GALLETAS DE AVENA,"Galletas, panes, tortillas y similares",14,5.7,450,6.2,18.1,68.7,2.8,1.4,37,138,2.58,0.27,0.23,2.23,1,5,10.02,2.54,4.52,0,142,383,0.79,33,0.07,0,52,95,1
14066,GALLETAS DE AVENA C/PASAS,"Galletas, panes, tortillas y similares",14,11.49,410,5.7,13.54,67.24,3,2.03,31,,2.28,0.27,0.16,1.72,0,,5.04,1.22,3.15,11,232,377,,,,,,,1
14067,"GALLETAS DULCES,  CON CHIPS CHOCOLATE","Galletas, panes, tortillas y similares",14,4.1,453,5.8,15.4,73.3,3.6,1.3,19,84,3.07,0.29,0.27,2.77,0,0,6.09,4.65,3.81,0,123,377,0.7,28,0.26,0,64,115,1
14068,"TORTILLA DE MAIZ, LISTA PARA FREIR U HORNEAR","Galletas, panes, tortillas y similares",14,45.89,218,5.7,2.85,44.64,6.3,0.93,81,314,1.23,0.09,0.06,1.5,0,0,0.69,1.42,0.45,0,186,45,1.31,72,0.22,0,0,5,1
14069,TORTILLA HORNEADA LISTA PARA TACO,"Galletas, panes, tortillas y similares",14,6,468,7.2,22.6,62.4,7.5,1.8,160,248,2.5,0.23,0.05,1.35,0,0,8.93,8.49,3.24,0,179,367,1.4,105,0.3,0,125,219,1
14070,"AREPA DE MAIZ PILADO, AMARILLO","Galletas, panes, tortillas y similares",14,62.5,150,7.2,0.5,29.1,,0.7,13,38,0.4,0.01,0.03,0.8,0,36,,,,,,,,,,,,,1
14071,HOJALDRE,"Galletas, panes, tortillas y similares",14,10,370,2.4,2,85.5,,0.1,14,43,1.5,0.01,0.06,0.3,0,52,,,,,,,,,,,,,1
14072,"PAN BLANCO, TIPO BOLLO (COSTA RICA)","Galletas, panes, tortillas y similares",14,16.4,317,11.7,2.1,67.5,4.7,2.3,,,,,,,,,,,,,,,,,,,,,1
14073,"PAN BLANCO, DE RODAJA O CUADRADO (COSTA RICA)","Galletas, panes, tortillas y similares",14,27.6,281,9.6,2.6,58.5,3.6,1.7,,,,,,,,,,,,,,,,,,,,,1
14074,"TORTILLA DE MAIZ BLANCO, COSTA RICA, CASERA","Galletas, panes, tortillas y similares",14,50,175,4.8,0.7,43.8,6.5,0.7,,,,,,,,,,,,,,,,,,,,,1
14075,"TORTILLA DE MAIZ BLANCO, COSTA RICA, INDUSTRIAL","Galletas, panes, tortillas y similares",14,45.2,193,5.1,1.1,47.7,7,0.9,,,,,,,,,,,,,,,,,,,,,1
15001,"AZUCAR BLANCA, GRANULADA","Azucares, mieles, dulces y golosinas",15,0.7,384,0,0,99.1,,0.2,5,1,0.1,0,0,0,,0,0,0,0,0,,0,,,,,,,1
15002,"AZUCAR BLANCA, GRANULADA, FORTIF,C/VIT A","Azucares, mieles, dulces y golosinas",15,0.7,384,0,0,99.1,0,0.2,5,1,0.1,0,0,0,0,1000,,,,,,,,,,,,,1
15003,AZUCAR MORENA O NEGRA,"Azucares, mieles, dulces y golosinas",15,1.77,377,0,0,97.33,0,0.9,85,22,1.91,0.01,0.01,0.08,0,0,0,0,0,0,346,39,0.18,29,0.03,0,0,1,1
15004,"CAÑA DE AZUCAR, JUGO","Azucares, mieles, dulces y golosinas",15,78.8,82,0.3,0.1,20.5,,0.3,13,12,0.7,0.02,0.01,0.1,2,,,,,,,,,,,,,,1
15005,ANGELES O MARSHMELLOWS,"Azucares, mieles, dulces y golosinas",15,16.4,318,1.8,0.2,81.3,0.1,0.3,3,8,0.23,0,0,0.08,0,0,0.08,0.05,0.06,0,5,80,0.04,2,0,0,0,1,1
15006,"CARAMELOS O CONFITES, DUROS","Azucares, mieles, dulces y golosinas",15,1.3,394,0,0.2,98,0,0.5,3,3,0.3,0,0,0.01,0,0,0,0,0,0,5,38,0.01,3,0,0,0,0,1
15007,"CARAMELOS O CONFITES, SUAVES","Azucares, mieles, dulces y golosinas",15,1,396,0,0,98.9,0.1,0.1,3,1,0.4,0.01,0.01,0.01,0,0,0,0,0,0,5,44,0,1,0,0,0,0,1
15008,GOMA DE MASCAR (CHICLE) CON AZUCAR,"Azucares, mieles, dulces y golosinas",15,2.6,247,0,0.3,66.08,2.4,0.4,0,0,0,0,0,0,0,0,0.08,0.14,0.04,0,2,1,0,0,0,0,0,0,1
15009,CHOCOLATES C/LECHE (GOLOSINA),"Azucares, mieles, dulces y golosinas",15,1.5,535,7.65,29.66,59.4,3.4,1.78,189,208,2.35,0.11,0.3,0.39,0,49,13.21,0.85,14.23,23,372,79,2.01,63,0.04,0.62,0,11,1
15010,CHOCOLATES C/LECHE Y ALMENDRA (GOLOSINA),"Azucares, mieles, dulces y golosinas",15,1.5,526,9,34.4,53.2,6.2,1.7,224,264,1.63,0.06,0.44,0.74,0,44,13.49,2.28,16.98,19,444,74,1.34,90,0.05,0.33,0,14,1
15011,CHOCOLATES C/LECHE Y MANI (GOLOSINA),"Azucares, mieles, dulces y golosinas",15,1.9,519,13.1,33.5,49.4,4.7,1.8,104,212,1.31,0.12,0.17,4.25,0,34,12.92,4.33,14.6,9,502,41,2.39,96,0.21,0.44,0,8,1
15012,DULCE DE COCO,"Azucares, mieles, dulces y golosinas",15,2.8,427,0.5,11.5,85,,0.2,8,17,1.2,0.08,0.02,0.27,1,,,,,,,,,,,,,,1
15013,DULCE DE GUAYABA,"Azucares, mieles, dulces y golosinas",15,8.4,357,0.4,1,89.7,,0.5,18,23,2.3,0.04,0.03,0.38,7,,,,,,,,,,,,,,1
15014,DULCE DE LECHE,"Azucares, mieles, dulces y golosinas",15,2,392,0.1,2.8,94.9,,0.2,14,10,2.1,0.02,0.01,0.77,4,,,,,,,,,,,,,,1
15015,DULCE DE NANCE,"Azucares, mieles, dulces y golosinas",15,11.6,344,0.8,1.4,85,,1.1,42,39,11.5,0.11,0.1,0.31,22,,,,,,,,,,,,,,1
15016,DULCE DE PAPAYA,"Azucares, mieles, dulces y golosinas",15,42.6,221,0.9,0.8,54.5,,1.2,119,20,2.4,0.03,0.04,0.38,14,,,,,,,,,,,,,,1
15017,DULCE DE PIÑA,"Azucares, mieles, dulces y golosinas",15,3.9,399,0.1,6.2,89.7,,0.1,13,5,2.3,0.03,0.01,0.12,2,,,,,,,,,,,,,,1
15018,DULCE DE ZAPOTE,"Azucares, mieles, dulces y golosinas",15,2.7,393,0.2,3.8,93.1,,0.2,12,7,1.4,0.05,0.04,0.26,4,,,,,,,,,,,,,,1
15019,JALEAS TODA VARIEDAD,"Azucares, mieles, dulces y golosinas",15,29.77,266,0.15,0.02,69.95,1,0.12,7,6,0.19,0,0.03,0.04,1,0,0,0,0,0,54,30,0.03,6,0.02,0,0,2,1
15020,"JARABE O SIROPE, MAIZ, OBSCURO","Azucares, mieles, dulces y golosinas",15,22.01,286,0,0,77.59,0,0.4,18,11,0.37,0.01,0.01,0.02,0,0,0,0,0,0,44,155,0.04,8,0.01,0,0,0,1
15021,"JARABE O SIROPE, MAPLE","Azucares, mieles, dulces y golosinas",15,32.11,261,0,0.2,67.09,0,0.6,67,2,1.2,0.01,0.01,0.03,0,0,0.06,0.1,0.04,0,204,9,4.16,14,0,0,0,0,1
15022,MELAZA,"Azucares, mieles, dulces y golosinas",15,21.87,290,0,0.1,74.73,0,3.3,205,31,4.72,0.04,0,0.93,0,0,0.03,0.05,0.02,0,1464,37,0.29,242,0.67,0,0,0,1
15023,MERMELADAS TODA VARIEDAD,"Azucares, mieles, dulces y golosinas",15,33.2,246,0.3,0,66.3,0.7,0.2,38,4,0.15,0,0.03,0.05,5,3,0,0,0,0,37,56,0.04,2,0.02,0,0,9,1
15024,MIEL DE ABEJAS,"Azucares, mieles, dulces y golosinas",15,17.1,304,0.3,0,82.4,0.2,0.2,6,4,0.42,0,0.04,0.12,1,0,0,0,0,0,52,4,0.22,2,0.02,0,0,2,1
15025,MIEL DE CAÑA,"Azucares, mieles, dulces y golosinas",15,25.6,284,0.5,0.2,72.6,,1.1,70,42,1.2,0.02,0.06,0.4,3,0,0,0,0,0,425,,,,,,,,1
15026,MIEL KARO,"Azucares, mieles, dulces y golosinas",15,26.83,293,0,0,72.68,0,0.49,44,15,3.9,0,0,0,0,,0,0,0,0,5,171,0.02,2,0,0,0,,1
15027,PANELA O RAPADURA,"Azucares, mieles, dulces y golosinas",15,7.4,356,0.4,0.5,90.6,0,1.1,51,44,4.2,0.02,0.11,0.3,2,0,0,0,0,0,346,39,0.18,,0.03,0,0,1,1
15028,PASTA DE GUAYABA,"Azucares, mieles, dulces y golosinas",15,20.1,308,0.3,0.1,79,,0.5,25,17,1.2,0.02,0.03,1,80,,,,,,,,,,,,,,1
15029,MIEL PREPARADA PARA PANCAKES,"Azucares, mieles, dulces y golosinas",15,37.98,234,0,0,61.47,0.7,0.13,3,9,0.03,0.01,0.01,0.01,0,0,0,0,0,0,15,82,0.08,2,0,0,0,0,1
15030,MIEL DE MAPLE PREPARADA PARA PANCAKES,"Azucares, mieles, dulces y golosinas",15,30.1,265,0,0.1,69.6,0,0.2,5,10,0.07,0,0.02,0,0,0,0.03,0.05,0.02,0,6,61,0.23,2,0,0,0,0,1
15031,"JARABE O SIROPE DE MAIZ, ALTO CONT, FRUCTOSA","Azucares, mieles, dulces y golosinas",15,24,281,0,0,76,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0,0,0,2,0.02,0,0,0,0,0,1
15032,JARABE DIETETICO,"Azucares, mieles, dulces y golosinas",15,50,40,0.8,0,49.2,3,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1
15033,GOMA DE MASCAR (CHICLE) SIN AZUCAR,"Azucares, mieles, dulces y golosinas",15,3.5,268,0,0.4,94.8,2.4,1.3,20,0,0,0,0,0,0,0,0.09,0.23,0.06,0,0,7,0,0,0,0,0,0,1
16002,"ACEITE VEGETAL, DE AJONJOLI",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,39.7,41.7,14.2,0,0,0,0,0,0,0,0,0,1
16003,"ACEITE VEGETAL, DE ALGODON",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,17.8,51.9,25.9,0,0,0,0,0,0,0,0,0,1
16004,"ACEITE VEGETAL, DE COCO",Aceites y grasas,16,0,862,0,100,0,0,0,0,0,0.04,0,0,0,0,0,5.8,1.8,86.5,0,0,0,0,0,0,0,0,0,1
16005,"ACEITE VEGETAL, DE GIRASOL",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0.03,0,0,0,0,0,45.4,40.1,10.1,0,0,0,0,0,0,0,0,0,1
16006,"ACEITE VEGETAL, DE MAIZ",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,27.58,54.68,12.95,0,0,0,0,0,0,0,0,0,1
16007,"ACEITE VEGETAL, DE OLIVA",Aceites y grasas,16,0,884,0,100,0,0,0,1,0,0.56,0,0,0,0,0,72.96,10.52,13.81,0,1,2,0,0,0,0,0,0,1
16008,"ACEITE VEGETAL, DE PALMA FRUTO COMPLETO",Aceites y grasas,16,0,862,0,100,0,0,0,0,0,0,0,0,0,0,0,11.4,1.6,81.5,0,0,0,0,0,0,0,0,0,1
16009,"ACEITE VEGETAL, DE SOYA",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0.02,0,0,0,0,0,23.3,57.9,14.4,0,0,0,0,0,0,0,0,0,1
16010,"ACEITE VEGETAL, TODA CLASE",Aceites y grasas,16,,884,,100,0,,0,0,0,0,0,0,0,0,0,65,7,23,0,0,0,0,,0,0,0,,1
16012,MANTECA DE CERDO,Aceites y grasas,16,0.6,879,0,99.4,0,0,0,0,0,0,0,0,0,0,0,45.1,11.2,39.2,95,0,0,0.11,,0,0,0,0,1
16013,"MANTECA VEGETAL, TODO USO",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,50.97,14.2,30.42,0,0,0,0,0,0,0,0,0,1
16014,"MANTECA VEGETAL, PARA PANADERIA",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,33,40.6,22,0,0,0,0,0,0,0,0,0,1
16015,MANTEQUILLA C/SAL,Aceites y grasas,16,15.87,717,0.85,81.11,0.06,0,2.11,24,24,0.02,0,0.03,0.04,0,684,21.02,3.04,51.37,215,24,576,0.09,2,0,0.17,0,3,1
16016,MANTEQUILLA S/SAL,Aceites y grasas,16,17.94,717,0.85,81.11,0.06,0,0.04,24,24,0.02,0,0.03,0.04,0,684,21.02,3.04,51.37,215,24,11,0.09,2,0,0.17,0,3,1
16017,MANTEQUILLA DE MANI CON SAL,Aceites y grasas,16,1.81,588,25.09,50.39,19.56,6,3.15,43,358,1.87,0.07,0.1,13.4,0,0,23.71,13.87,10.29,0,649,459,2.91,154,0.54,0,0,74,1
16018,MARGARINA (80% GRASA C/SAL,Aceites y grasas,16,15.7,719,0.9,80.5,0.9,0,2,30,23,0.06,0.01,0.04,0.02,0,819,35.8,25.4,15.8,0,42,943,0,3,0.01,0.1,0,1,1
16019,MARGARINA IMITACION (40% GRASA),Aceites y grasas,16,58.1,345,0.5,38.8,0.4,0,2.2,18,14,0,0.01,0.02,0.01,0,819,15.7,13.8,7.7,0,25,960,0,2,0,0.06,0,1,1
16020,MARGARINA SUAVE S/SAL (60% GRASA),Aceites y grasas,16,38.13,531,0.6,60,0,0,1.3,21,16,0,0.01,0.03,0.02,0,819,13.12,33.41,9.69,1,30,28,0,2,0.01,0.07,0,1,1
16021,MAYONESA COMERCIAL C/SAL,Aceites y grasas,16,39.9,390,0.9,33.4,23.9,0,1.9,14,26,0.2,0.01,0.02,0,0,21,9,18,4.9,26,9,711,0.18,2,0.02,0.21,0,6,1
16022,"ACEITE VEGETAL, DE PALMA SOLO PULPA",Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0.01,0,0,0,0,0,37,9.3,49.3,0,0,0,0,0,0,0,0,0,1
16023,GRASA DE POLLO,Aceites y grasas,16,0.2,900,0,99.8,0,0,0,0,0,0,0,0,0,0,0,44.7,20.9,29.8,85,0,0,0,0,0,0,0,0,1
16024,MARGARINA (80% GRASA) S/SAL,Aceites y grasas,16,18.5,714,0.5,80.3,0.5,0,0.2,17,13,0,0.01,0.02,0.01,0,819,36.7,25,15,0,25,2,0,2,0,0.06,0,1,1
16025,MARGARINA SUAVE C/SAL (60% GRASA),Aceites y grasas,16,38.13,531,0.6,60,0,0,1.7,21,16,0,0.01,0.03,0.02,0,819,13.12,33.41,9.69,1,30,785,0,2,0.01,0.07,0,1,1
16026,MARGARINA (20% GRASA) C/SAL,Aceites y grasas,16,78.8,175,0,19.5,0.4,0,1.3,0,14,0,0,0,0,0,819,7.48,8.04,2.87,0,25,733,0,1,0,0,0,0,1
16027,MARGARINA (20% GRASA) S/SAL,Aceites y grasas,16,78.8,175,0,19.5,0.4,0,1.3,0,14,0,0,0,0,0,819,7.48,8.04,2.87,0,25,0,0,1,0,0,0,0,1
16028,MARGARINA LIQUIDA (SOYA&ALGODON)),Aceites y grasas,16,15.8,721,1.9,80.6,0,0,2,66,51,0,0.02,0.08,0.05,0,819,28.1,35.8,13.2,0,94,781,0,6,0.02,0.21,0,3,1
16029,ACEITE VEGETAL FORTIFICADO (PL 480),Aceites y grasas,16,0,884,0,100,0,0,0,0,0,0.02,0,0,0,0,1802,,,,,0,0,0,0,0,0,,,1
17001,ATOL BLANCO O DE CENIZA (GUATEMALA),Bebidas diversas,17,93.7,25,0.7,0.2,5,,0.4,7,22,0.7,0.03,0.01,0.26,0,,,,,,,,,,,,,,1
17002,ATOL CACAHUATE (EL SALVADOR),Bebidas diversas,17,86,76,2.1,5,6.6,,0.3,8,36,0.6,0.01,0.02,2.62,0,,,,,,,,,,,,,,1
17003,ATOL CHILATE,Bebidas diversas,17,94.9,38,0.3,4.2,0.5,,0.1,4,16,0.6,0.02,0.01,0.08,0,,,,,,,,,,,,,,1
17004,ATOL SHUCO,Bebidas diversas,17,89.7,37,0.3,0.3,8.3,,1.4,12,43,1,0.22,0.01,0.26,0,,,,,,,,,,,,,,1
17005,ATOL TRES COCIMIENTOS (GUATEMALA),Bebidas diversas,17,86.8,52,0.7,0.2,12.1,,0.2,10,14,0,0.01,0,0.19,0,,,,,,,,,,,,,,1
17006,"BATIDO O MILK SHAKE, CHOCOLATE",Bebidas diversas,17,71.5,127,3.4,3.7,20.5,1.9,0.9,113,102,0.31,0.06,0.25,0.16,0,26,1.08,0.14,2.31,13,200,97,0.41,17,0.05,0.34,0,5,1
17007,"BATIDO O MILKSHAKE,  FRESA",Bebidas diversas,17,74.1,113,3.4,2.8,18.9,0.4,0.9,113,100,0.11,0.05,0.19,0.17,1,26,,,1.73,11,182,83,0.36,13,0.04,0.31,0,3,1
17008,"BATIDO O MILKSHAKE, VAINILLA",Bebidas diversas,17,69.65,148,3.37,6.52,19.59,0.9,0.86,115,98,0.46,0.03,0.66,0.21,0,91,1.78,0.32,3.96,23,166,81,0.57,13,0.06,0.22,0,0,1
17009,"BEBIDA ALCOHOLICA, AGUARDIENTE O RON",Bebidas diversas,17,66.6,231,0,0,0,0,0,0,5,0.12,0.01,0,0,0,0,0,0,0,0,2,1,0.07,0,0,0,0,0,1
